bootstrap_id,unweighted_mae_difference,weighted_mae_difference
1535,-1.1769,-1.5842
1536,-1.2759,-1.1679
1537,-1.8903,-1.9022
1538,-1.297,-1.0705
1539,-2.4397,-2.4494
1540,-2.1226,-2.2117
1541,-2.336,-2.36
1542,-1.6595,-1.8737
1543,-1.476,-1.193
1544,-1.5238,-1.4438
1545,-2.3431,-2.5315
1546,-1.0716,-0.7816
1547,-1.5126,-1.5177
1548,-0.8389,-0.9909
1549,-2.7714,-2.9277
1550,-1.4881,-1.8383
1551,-1.8884,-2.2918
1552,-2.2398,-2.3208
1553,-1.2322,-1.0724
1554,-1.6233,-1.6015
1555,-1.5017,-1.3598
1556,-1.0075,-1.1857
1557,-0.8143,-1.0861
1558,-2.3143,-2.423
1559,-1.7477,-1.2931
1560,-1.3086,-1.2492
1561,-1.0433,-0.6837
1562,-1.5781,-1.1605
1563,-2.658,-2.38
1564,-0.8621,-1.0608
1565,-1.2959,-1.2518
1566,-1.4093,-1.4417
1567,-3.0137,-3.1673
1568,-1.3517,-1.24
1569,-1.6147,-1.5032
1570,-2.0088,-2.2964
1571,-1.7734,-1.661
1572,-2.1178,-2.3406
1573,-1.4105,-1.3658
1574,-2.1484,-1.8348
1575,-1.4055,-1.9355
1576,-1.2877,-1.3781
1577,-2.789,-3.004
1578,-2.5079,-2.5346
1579,-1.3055,-1.2052
1580,-1.322,-1.0222
1581,-2.2124,-2.2837
1582,-1.6871,-1.6385
1583,-1.6944,-1.6241
1584,-1.3567,-1.3601
1585,-1.9737,-1.7283
1586,-1.4255,-1.9487
1587,-1.6526,-1.874
1588,-1.8089,-2.0977
1589,-1.484,-1.4962
1590,-0.8951,-0.7638
1591,-1.6964,-1.8347
1592,-1.4302,-1.2345
1593,-1.7514,-1.3402
1594,-1.7846,-1.8075
1595,-2.4919,-2.8871
1596,-2.0917,-2.0054
1597,-1.4826,-1.5495
1598,-0.8027,-0.6578
1599,-1.2529,-1.0941
1600,-1.1878,-1.1232
1601,-0.8118,-1.0917
1602,-1.107,-0.8278
1603,-2.9544,-3.0416
1604,-2.2075,-2.5136
1605,-1.1762,-1.0462
1606,-0.7031,-0.4471
1607,-0.7696,-0.7135
1608,-1.0218,-1.0202
1609,-2.1906,-2.2159
1610,-2.66,-2.7986
1611,-0.6781,-0.6895
1612,-1.9017,-2.0194
1613,-1.7298,-2.1545
1614,-1.409,-1.2257
1615,-1.9037,-1.9995
1616,-2.0949,-2.0855
1617,-1.2564,-1.2746
1618,-1.4658,-1.1878
1619,-1.3734,-1.2182
1620,-1.3256,-1.5259
1621,-2.7133,-2.2289
1622,-1.1978,-1.4337
1623,-1.296,-0.9361
1624,-2.0645,-1.8254
1625,-1.6993,-1.971
1626,-1.1893,-0.7694
1627,-1.6393,-1.7491
1628,-2.6808,-2.4072
1629,-2.0991,-2.2287
1630,-0.7962,-0.7257
1631,-1.8403,-1.806
1632,-2.2266,-2.1895
1633,-1.2696,-1.077
1634,-1.4093,-1.6517
1635,-1.6318,-1.4899
1636,-0.8478,-0.6215
1637,-1.3134,-1.3915
1638,-1.1037,-1.2981
1639,-1.9561,-2.0372
1640,-1.877,-1.5081
1641,-1.5744,-1.7044
1642,-1.8443,-1.7788
1643,-2.17,-2.0568
1644,-1.1052,-1.2881
1645,-1.5198,-1.3907
1646,-0.4994,-0.5285
1647,-1.915,-1.7517
1648,-1.1884,-1.2823
1649,-1.611,-1.5652
1650,-1.3802,-1.0857
1651,-0.2056,0.2662
1652,-2.0995,-1.9567
1653,-1.4773,-1.4055
1654,-1.7412,-1.8843
1655,-1.1071,-1.3455
1656,-1.8123,-1.5694
1657,-1.974,-2.1164
1658,-1.4443,-1.6267
1659,-2.3979,-2.2811
1660,-2.0618,-1.6856
1661,-2.3234,-2.0059
1662,-2.2409,-2.346
1663,-1.8655,-1.8125
1664,-1.7076,-2.2206
1665,-1.2482,-1.4601
1666,-1.4913,-1.478
1667,-1.2608,-1.6847
1668,-1.0878,-1.3908
1669,-1.2364,-1.1003
1670,-1.5109,-1.3449
1671,-1.4154,-1.606
1672,-1.6311,-1.3124
1673,-2.3783,-2.5979
1674,-1.656,-1.1971
1675,-1.8689,-1.7649
1676,-1.5597,-1.4392
1677,-1.6171,-1.3761
1678,-1.7184,-1.5637
1679,-0.5724,-0.5956
1680,-1.9762,-1.8602
1681,-0.5198,-0.5241
1682,-2.7084,-2.4536
1683,-2.1523,-2.293
1684,-1.5115,-1.5342
1685,-1.3106,-1.6687
1686,-1.1398,-0.9781
1687,-0.8055,-0.9831
1688,-1.0674,-1.0491
1689,-1.4911,-1.2022
1690,-1.6214,-1.4186
1691,-2.1095,-2.0792
1692,-1.5584,-1.7718
1693,-1.7135,-1.5628
1694,-0.2411,-0.3823
1695,-0.388,-0.1287
1696,-1.4556,-1.0101
1697,-0.3098,-0.5002
1698,-1.0927,-0.9531
1699,-0.7948,-0.5
1700,-1.6693,-1.3499
1701,-2.1397,-1.9886
1702,-1.061,-0.8872
1703,-1.8892,-1.9537
1704,-1.2681,-1.089
1705,-1.065,-1.3122
1706,-1.6818,-1.814
1707,-0.442,0.0068
1708,-1.7009,-1.7201
1709,-1.2507,-1.4504
1710,-2.1592,-2.0403
1711,-2.1937,-2.5706
1712,-0.9476,-0.7149
1713,-1.1522,-1.1055
1714,-1.8272,-1.0607
1715,-1.2172,-1.7853
1716,-2.6907,-2.3038
1717,-2.0957,-1.8765
1718,-2.1961,-2.1913
1719,-2.1378,-2.1921
1720,-1.2679,-1.4771
1721,-2.2578,-1.9848
1722,-1.2502,-1.2851
1723,-1.2167,-1.2133
1724,-1.4834,-1.3035
1725,-1.7073,-1.2478
1726,-1.7784,-1.4397
1727,-1.1053,-1.5922
1728,-1.9846,-1.9303
1729,-1.2966,-1.1199
1730,-1.8875,-1.9345
1731,-1.8172,-1.8474
1732,-1.5417,-1.1823
1733,-1.4811,-1.4859
1734,-2.5379,-2.4123
1735,-1.5059,-1.4649
1736,-0.92,-0.74
1737,-2.0604,-2.0607
1738,-2.0173,-1.9836
1739,-2.0269,-2.2085
1740,-1.4474,-1.6127
1741,-1.0603,-1.1807
1742,-1.0345,-0.7801
1743,-1.2618,-1.0679
1744,-2.0804,-2.3297
1745,-0.8744,-1.3596
1746,-1.0728,-0.9192
1747,-0.7879,-0.7758
1748,-0.4747,-0.5342
1749,-0.7951,-0.8844
1750,-1.535,-1.5497
1751,-1.8211,-1.6484
1752,-1.3189,-1.5067
1753,-1.5599,-1.8429
1754,-1.3044,-1.5832
1755,-1.2396,-1.376
1756,-1.1483,-1.0689
1757,-1.6997,-1.8057
1758,-1.6308,-1.727
1759,-0.3905,-0.2741
1760,-1.8159,-1.8184
1761,-2.1064,-2.171
1762,-1.1007,-1.2133
1763,-1.679,-1.8493
1764,-1.3643,-1.4604
1765,-2.8666,-2.4437
1766,-0.9556,-0.8486
1767,-1.6476,-1.6807
1768,-1.7718,-1.9382
1769,-1.0124,-1.0718
1770,-1.8688,-1.8393
1771,-1.7153,-1.6924
1772,-1.1424,-0.851
1773,-2.2222,-1.8563
1774,-1.4981,-1.4852
1775,-2.1266,-2.1925
1776,-1.0697,-1.4345
1777,-1.8258,-1.5633
1778,-1.9651,-1.9681
1779,-2.2799,-2.171
1780,-1.753,-1.6076
1781,-1.5453,-1.6182
1782,-1.9577,-1.9632
1783,-2.1593,-2.2443
1784,-1.682,-1.3605
1785,-2.3259,-2.079
1786,-0.6774,-0.5453
1787,-1.8092,-1.5561
1788,-1.8868,-1.4016
1789,-1.5456,-1.4102
1790,-1.2199,-1.6216
1791,-1.3996,-1.7631
1792,-1.6765,-1.7244
1793,-1.3484,-1.0362
1794,-1.371,-1.4632
1795,-2.2403,-2.0089
1796,-1.3366,-1.1529
1797,-1.7184,-1.6634
1798,-1.6556,-1.7291
1799,-1.4322,-1.302
1800,-1.4292,-1.3629
1801,-1.9063,-1.5442
1802,-2.171,-1.8696
1803,-2.2056,-1.8821
1804,-1.297,-1.2423
1805,-1.4399,-1.4194
1806,-1.4829,-1.8635
1807,-1.5644,-1.2921
1808,-1.3672,-1.2918
1809,-2.0038,-1.6194
1810,-1.5277,-1.4062
1811,-2.766,-2.9413
1812,-1.3392,-1.0277
1813,-2.0895,-2.5702
1814,-1.0728,-1.3591
1815,-1.5207,-1.3685
1816,-0.9655,-0.7758
1817,-1.0874,-0.8665
1818,-0.6087,-0.5717
1819,-1.2106,-1.3381
1820,-1.2468,-1.3716
1821,-1.5545,-1.5053
1822,-1.9453,-1.7894
1823,-2.6021,-2.473
1824,-2.3277,-2.2648
1825,-1.2279,-1.639
1826,-1.0874,-0.8762
1827,-2.4605,-2.4916
1828,-1.3541,-1.3769
1829,-1.8201,-1.6472
1830,-2.0074,-1.8216
1831,-1.9626,-2.1583
1832,-1.3709,-1.3013
1833,-1.4696,-1.3719
1834,-1.7002,-1.9162
1835,-0.9666,-1.0083
1836,-1.198,-0.8722
1837,-1.9557,-1.974
1838,-1.3269,-1.5845
1839,-1.3927,-0.9816
1840,-1.7823,-2.0798
1841,-1.5677,-1.7774
1842,-0.945,-1.1546
1843,-2.2199,-2.1667
1844,-0.9694,-0.91
1845,-1.5386,-1.8709
1846,-1.4399,-1.1806
1847,-1.0225,-1.0478
1848,-1.4846,-1.6749
1849,-1.5253,-1.4541
1850,-0.1182,-0.1739
1851,-0.9283,-0.7634
1852,-2.0366,-1.9438
1853,-1.1495,-1.2792
1854,-1.4101,-1.3035
1855,-1.436,-1.3743
1856,-1.1818,-1.2807
1857,-1.5353,-1.4984
1858,-1.7162,-1.7424
1859,-1.4349,-1.0149
1860,-2.2844,-1.894
1861,-1.6592,-1.3653
1862,-2.1489,-2.2161
1863,-1.0414,-1.3431
1864,-2.2561,-1.8575
1865,-1.9312,-1.6251
1866,-1.1338,-0.7917
1867,-1.4556,-1.297
1868,-0.7994,-0.4262
1869,-0.9416,-1.0271
1870,-1.7142,-1.64
1871,-1.8934,-1.8083
1872,-1.6515,-1.5097
1873,-2.459,-2.2459
1874,-1.9718,-1.8301
1875,-2.3126,-2.2414
1876,-1.5376,-1.5889
1877,-0.9707,-0.9158
1878,-0.969,-0.4821
1879,-1.2095,-0.9621
1880,-2.2021,-1.7548
1881,-2.0117,-1.4244
1882,-1.7605,-1.2621
1883,-1.0847,-0.9372
1884,-2.0439,-1.7986
1885,-2.1421,-2.4328
1886,-1.125,-0.8849
1887,-1.1612,-1.2285
1888,-1.485,-1.7704
1889,-2.0433,-1.7469
1890,-0.7815,-0.9352
1891,-1.4869,-1.3231
1892,-1.6382,-1.4811
1893,-1.6259,-2.0672
1894,-1.5029,-2.0514
1895,-1.0164,-1.5793
1896,-1.0152,-1.2154
1897,-1.5859,-1.7893
1898,-2.014,-1.8952
1899,-1.5729,-1.941
1900,-1.4678,-1.3643
1901,-1.2507,-1.1962
1902,-1.7544,-1.8241
1903,-1.945,-2.3564
1904,-2.0837,-1.9707
1905,-1.4198,-1.3812
1906,-1.8124,-1.8204
1907,-1.2835,-1.2643
1908,-1.3288,-1.1838
1909,-2.2831,-2.4051
1910,-1.4419,-1.0785
1911,-0.954,-0.6468
1912,-1.374,-1.2858
1913,-0.8899,-1.0712
1914,-1.4073,-1.3409
1915,-2.7339,-2.7409
1916,-1.7808,-1.8417
1917,-2.4942,-2.389
1918,-1.2118,-1.4267
1919,-1.2263,-1.0873
1920,-1.4886,-1.2375
1921,-1.253,-1.8188
1922,-2.0313,-1.9575
1923,-1.8266,-1.969
1924,-1.6919,-1.7314
1925,-0.8512,-0.6118
1926,-2.4752,-2.2849
1927,-2.1616,-1.9003
1928,-1.6596,-1.3814
1929,-2.0001,-1.962
1930,-2.8975,-3.0508
1931,-1.4945,-1.5748
1932,-1.2451,-1.2651
1933,-2.1283,-1.8155
1934,-1.6754,-1.2144
1935,-1.9985,-2.0681
1936,-1.6486,-1.6205
1937,-2.256,-1.9124
1938,-2.6041,-2.5427
1939,-0.7517,-0.627
1940,-1.6865,-1.7205
1941,-2.0082,-1.7299
1942,-1.9605,-1.6953
1943,-1.1742,-1.0068
1944,-2.2352,-2.3137
1945,-1.2511,-1.343
1946,-1.2388,-0.9066
1947,-1.1214,-1.1737
1948,-0.7629,-0.7767
1949,-1.4867,-1.137
1950,-2.5412,-1.9416
1951,-0.8861,-0.5829
1952,-1.2767,-0.83
1953,-1.5383,-1.6698
1954,-2.1348,-2.0265
1955,-1.1666,-1.1521
1956,-1.5749,-1.3864
1957,-1.3365,-1.111
1958,-1.3067,-1.5208
1959,-1.4541,-1.7319
1960,-1.8044,-1.7447
1961,-2.0271,-1.8335
1962,-1.1822,-1.1929
1963,-2.1346,-2.0602
1964,-0.726,-1.0459
1965,-0.9608,-0.8694
1966,-1.2871,-1.5154
1967,-1.4427,-1.1103
1968,-1.7514,-1.0571
1969,-2.0769,-2.0807
1970,-1.3413,-1.2975
1971,-1.5251,-1.09
1972,-2.0604,-2.063
1973,-2.6061,-2.3354
1974,-1.9387,-1.9609
1975,-1.3827,-1.2343
1976,-1.6274,-1.5288
1977,-1.5645,-1.88
1978,-2.2621,-1.6816
1979,-2.0571,-2.0574
1980,-0.9061,-0.8663
1981,-2.4115,-2.0099
1982,-1.1638,-1.108
1983,-1.8647,-1.9025
1984,-2.0263,-2.2094
1985,-1.8724,-1.7334
1986,-1.7093,-1.4131
1987,-2.7998,-2.4953
1988,-2.0302,-2.0592
1989,-1.1578,-0.9888
1990,-1.4625,-1.0526
1991,-1.9446,-1.8431
1992,-1.4654,-1.6233
1993,-1.1024,-1.6306
1994,-1.6137,-1.3086
1995,-1.1569,-1.1276
1996,-1.6676,-1.6447
1997,-1.3397,-0.9278
1998,-1.3599,-1.4182
1999,-1.2161,-1.205
2000,-1.5298,-1.486
2001,-2.2965,-2.2185
2002,-1.4569,-0.9698
2003,-0.7213,-0.6509
2004,-0.8377,-0.7461
2005,-1.138,-0.8901
2006,-2.288,-2.3423
2007,-1.4132,-1.5784
2008,-0.6093,-0.3991
2009,-2.0431,-2.1584
2010,-0.8431,-0.7858
2011,-1.4027,-1.7213
2012,-1.4624,-1.4759
2013,-1.5907,-1.9496
2014,-1.6832,-2.0484
2015,-1.3271,-1.3565
2016,-1.667,-1.4876
2017,-1.8457,-1.7823
2018,-1.5249,-1.6886
2019,-0.8391,-0.3527
2020,-1.4981,-1.891
2021,-1.3461,-1.1895
2022,-1.4889,-1.5847
2023,-1.3852,-1.2712
2024,-1.7885,-1.6394
2025,-1.1419,-1.2725
2026,-1.8291,-1.6857
2027,-1.0444,-1.1387
2028,-1.9448,-2.2322
2029,-1.6854,-1.3597
2030,-0.853,-0.6235
2031,-1.2768,-1.4175
2032,-0.9909,-1.1588
2033,-1.0187,-0.7914
2034,-1.3856,-1.5531
2035,-1.3377,-1.4033
2036,-1.327,-1.2149
2037,-0.6727,-0.7218
2038,-1.9731,-1.6439
2039,-1.4917,-1.5763
2040,-1.9215,-1.5835
2041,-0.8873,-0.778
2042,-1.4755,-1.4422
2043,-1.5226,-1.3786
2044,-1.3348,-1.4528
2045,-1.9443,-1.9507
2046,-0.5461,-0.8573
2047,-1.9796,-1.6992
2048,-1.7363,-1.8528
2049,-2.1014,-2.4816
2050,-1.8771,-1.5322
2051,-1.8015,-1.7856
2052,-2.2018,-2.1602
2053,-1.6249,-1.2828
2054,-2.1255,-1.6439
2055,-1.2562,-1.1246
2056,-2.0989,-1.9693
2057,-1.8693,-1.837
2058,-1.8048,-1.697
2059,-2.118,-2.2531
2060,-1.3516,-1.0855
2061,-1.5164,-1.1801
2062,-1.1366,-1.0893
2063,-0.9158,-1.2193
2064,-1.5368,-1.4057
2065,-1.5309,-1.7428
2066,-1.6048,-1.5907
2067,-2.0394,-2.0296
2068,-1.2599,-0.7472
2069,-1.6088,-2.0355
2070,-1.0046,-1.0035
2071,-0.7892,-0.543
2072,-1.3881,-1.8642
2073,-1.9577,-1.881
2074,-2.2497,-2.2604
2075,-1.5859,-1.6458
2076,-1.6951,-1.8332
2077,-1.5155,-1.1861
2078,-1.9599,-1.7533
2079,-2.6494,-2.568
2080,-1.5711,-1.6854
2081,-2.2951,-2.1658
2082,-1.2686,-0.7972
2083,-1.4443,-1.4571
2084,-2.1461,-1.8035
2085,-1.1725,-1.3282
2086,-1.537,-1.5787
2087,-1.5559,-1.7845
2088,-3.1733,-3.0155
2089,-2.0098,-2.2379
2090,-1.5022,-1.6101
2091,-1.8038,-1.9921
2092,-0.8574,-0.8603
2093,-1.5867,-2.2195
2094,-1.5323,-1.6997
2095,-0.8861,-0.8086
2096,-2.4079,-2.4004
2097,-1.8928,-1.9906
2098,-1.6927,-1.7696
2099,-2.1104,-1.9316
2100,-1.7682,-1.8781
2101,-1.8232,-1.7987
2102,-1.7943,-1.5381
2103,-0.8491,-0.8091
2104,-1.817,-1.5034
2105,-2.0315,-1.9369
2106,-1.2718,-0.9952
2107,-1.4863,-1.9376
2108,-2.7931,-2.6987
2109,-1.578,-1.4763
2110,-1.6746,-1.4014
2111,-1.8182,-1.611
2112,-2.2609,-2.5408
2113,-1.0252,-0.8424
2114,-1.4576,-1.6074
2115,-0.7493,-0.9999
2116,-2.3545,-2.4356
2117,-0.9429,-0.9627
2118,-1.7404,-2.0151
2119,-2.1963,-2.234
2120,-2.4592,-2.1445
2121,-0.5715,-0.7962
2122,-1.5,-1.4569
2123,-1.8252,-2.201
2124,-1.8061,-2.1348
2125,-1.8349,-1.6276
2126,-1.6824,-1.7327
2127,-1.7096,-1.7574
2128,-2.2235,-2.224
2129,-1.5489,-1.7584
2130,-1.0003,-0.8557
2131,-2.2488,-2.4642
2132,-1.7639,-1.63
2133,-1.2922,-1.9915
2134,-2.0561,-2.2634
2135,-0.9104,-0.5082
2136,-0.9235,-0.749
2137,-1.3156,-1.8719
2138,-1.1977,-1.6975
2139,-1.7523,-1.3641
2140,-2.0089,-1.9831
2141,-0.9002,-0.4583
2142,-2.4087,-2.6829
2143,-2.6291,-2.2556
2144,-2.1602,-2.2123
2145,-2.528,-2.5891
2146,-1.7961,-1.8047
2147,-1.2365,-0.7629
2148,-1.5049,-1.6192
2149,-0.8646,-0.9293
2150,-1.5875,-1.871
2151,-1.3177,-1.2157
2152,-1.0706,-1.2098
2153,-2.0159,-1.6331
2154,-1.4121,-1.3693
2155,-0.8399,-0.9055
2156,-2.1557,-2.2593
2157,-2.6099,-2.4811
2158,-0.6698,-0.7442
2159,-1.3298,-1.1868
2160,-0.6004,-0.9651
2161,-1.6155,-1.5917
2162,-1.7255,-1.6917
2163,-1.1681,-0.8505
2164,-2.1772,-1.9029
2165,-1.2728,-0.8694
2166,-1.7305,-1.3062
2167,-1.528,-1.3335
2168,-2.1662,-2.1293
2169,-1.4367,-1.2623
2170,-1.0219,-0.804
2171,-1.7197,-1.5334
2172,-1.7497,-1.812
2173,-1.632,-1.7632
2174,-0.9846,-0.8489
2175,-2.0557,-1.7297
2176,-1.2683,-0.9093
2177,-0.9239,-0.7103
2178,-1.45,-1.7527
2179,-1.8402,-1.9701
2180,-1.8662,-1.4807
2181,-1.7749,-1.5817
2182,-0.8567,-0.8979
2183,-1.7184,-1.887
2184,-1.358,-1.3922
2185,-1.6144,-1.7575
2186,-1.316,-0.9811
2187,-2.009,-2.1222
2188,-2.0354,-2.2219
2189,-1.1625,-1.1363
2190,-2.1621,-2.0822
2191,-1.5388,-1.5497
2192,-2.0049,-1.5916
2193,-1.0997,-1.2987
2194,-1.2554,-0.7856
2195,-1.6049,-1.7201
2196,-1.377,-1.8217
2197,-1.6786,-1.672
2198,-1.9654,-1.8789
2199,-2.8651,-2.4612
2200,-1.7592,-1.3744
2201,-2.0735,-1.9909
2202,-1.6107,-1.5774
2203,-2.3144,-1.77
2204,-1.6075,-1.5703
2205,-1.7571,-1.6449
2206,-1.962,-1.9428
2207,-1.8547,-1.4873
2208,-1.7899,-1.9629
2209,-0.8606,-0.8975
2210,-1.4014,-1.326
2211,-1.8641,-1.9061
2212,-1.8852,-1.762
2213,-2.1037,-1.805
2214,-1.0762,-0.7231
2215,-1.5603,-0.9109
2216,-2.3726,-2.3573
2217,-0.9981,-0.9183
